competition_id,selling_season,selling_period,competitor_id,price_competitor,price,demand,competitor_has_capacity,calculation_duration,errors
3fDw3f,1,1,ZealousMosquito,46.6,48.0,2,True,0.0,
3fDw3f,1,2,ZealousMosquito,46.4,57.6,0,True,0.0,
3fDw3f,1,3,ZealousMosquito,66.9,69.1,1,True,0.0,
3fDw3f,1,4,ZealousMosquito,45.4,82.9,0,True,0.0,
3fDw3f,1,5,ZealousMosquito,45.0,94.0,0,True,0.0,
3fDw3f,1,6,ZealousMosquito,47.7,97.2,0,True,0.0,
3fDw3f,1,7,ZealousMosquito,54.0,97.3,0,True,0.0,
3fDw3f,1,8,ZealousMosquito,57.5,93.0,0,True,0.0,
3fDw3f,1,9,ZealousMosquito,52.7,85.7,0,True,0.0,
3fDw3f,1,10,ZealousMosquito,47.9,77.0,0,True,0.0,
3fDw3f,1,11,ZealousMosquito,44.2,68.0,0,True,0.0,
3fDw3f,1,12,ZealousMosquito,62.8,59.0,2,True,0.0,
3fDw3f,1,13,ZealousMosquito,68.8,55.7,1,True,0.0,
3fDw3f,1,14,ZealousMosquito,58.5,54.0,1,True,0.0,
3fDw3f,1,15,ZealousMosquito,66.3,53.0,0,True,0.0,
3fDw3f,1,16,ZealousMosquito,52.2,50.8,1,True,0.0,
3fDw3f,1,17,ZealousMosquito,56.0,49.5,1,True,0.0,
3fDw3f,1,18,ZealousMosquito,47.6,49.1,1,True,0.0,
3fDw3f,1,19,ZealousMosquito,63.9,49.6,1,True,0.0,
3fDw3f,1,20,ZealousMosquito,58.8,50.9,0,True,0.0,
3fDw3f,1,21,ZealousMosquito,41.2,51.6,0,True,0.0,
3fDw3f,1,22,ZealousMosquito,41.0,51.5,0,True,0.0,
3fDw3f,1,23,ZealousMosquito,42.1,50.8,0,True,0.0,
3fDw3f,1,24,ZealousMosquito,64.3,49.1,2,True,0.0,
3fDw3f,1,25,ZealousMosquito,65.9,49.3,0,True,0.0,
3fDw3f,1,26,ZealousMosquito,54.7,49.0,0,True,0.0,
3fDw3f,1,27,ZealousMosquito,64.5,48.1,1,True,0.0,
3fDw3f,1,28,ZealousMosquito,50.0,47.6,0,True,0.0,
3fDw3f,1,29,ZealousMosquito,68.8,46.6,1,True,0.0,
3fDw3f,1,30,ZealousMosquito,67.1,46.0,3,True,0.0,
3fDw3f,1,31,ZealousMosquito,40.4,47.4,0,True,0.0,
3fDw3f,1,32,ZealousMosquito,55.7,48.6,1,True,0.0,
3fDw3f,1,33,ZealousMosquito,51.6,50.1,1,True,0.0,
3fDw3f,1,34,ZealousMosquito,60.8,52.1,0,True,0.0,
3fDw3f,1,35,ZealousMosquito,60.4,53.6,1,True,0.0,
3fDw3f,1,36,ZealousMosquito,60.3,55.5,1,True,0.0,
3fDw3f,1,37,ZealousMosquito,43.5,57.9,0,True,0.0,
3fDw3f,1,38,ZealousMosquito,59.9,59.9,2,True,0.0,
3fDw3f,1,39,ZealousMosquito,58.9,63.2,0,True,0.0,
3fDw3f,1,40,ZealousMosquito,42.5,66.4,0,True,0.0,
3fDw3f,1,41,ZealousMosquito,67.2,69.1,0,True,0.0,
3fDw3f,1,42,ZealousMosquito,63.2,71.3,0,True,0.0,
3fDw3f,1,43,ZealousMosquito,47.7,73.1,0,True,0.0,
3fDw3f,1,44,ZealousMosquito,50.9,74.4,0,True,0.0,
3fDw3f,1,45,ZealousMosquito,45.1,75.2,0,True,0.0,
3fDw3f,1,46,ZealousMosquito,60.4,75.5,0,True,0.0,
3fDw3f,1,47,ZealousMosquito,48.6,75.3,0,True,0.0,
3fDw3f,1,48,ZealousMosquito,55.0,74.8,0,True,0.0,
3fDw3f,1,49,ZealousMosquito,50.1,74.0,0,True,0.0,
3fDw3f,1,50,ZealousMosquito,48.0,72.6,0,True,0.0,
3fDw3f,1,51,ZealousMosquito,57.0,70.7,0,True,0.0,
3fDw3f,1,52,ZealousMosquito,63.7,68.5,2,True,0.0,
3fDw3f,1,53,ZealousMosquito,46.2,67.3,0,True,0.0,
3fDw3f,1,54,ZealousMosquito,54.7,65.5,0,True,0.0,
3fDw3f,1,55,ZealousMosquito,65.5,63.3,0,True,0.0,
3fDw3f,1,56,ZealousMosquito,50.4,60.7,0,True,0.0,
3fDw3f,1,57,ZealousMosquito,57.8,58.0,1,True,0.0,
3fDw3f,1,58,ZealousMosquito,49.0,55.6,0,True,0.0,
3fDw3f,1,59,ZealousMosquito,49.5,53.1,0,True,0.0,
3fDw3f,1,60,ZealousMosquito,59.1,50.3,0,True,0.0,
3fDw3f,1,61,ZealousMosquito,59.0,47.4,3,True,0.0,
3fDw3f,1,62,ZealousMosquito,44.7,45.6,1,True,0.0,
3fDw3f,1,63,ZealousMosquito,42.0,44.0,1,True,0.0,
3fDw3f,1,64,ZealousMosquito,66.2,42.4,1,True,0.0,
3fDw3f,1,65,ZealousMosquito,59.2,40.9,2,True,0.0,
3fDw3f,1,66,ZealousMosquito,48.0,39.8,1,True,0.0,
3fDw3f,1,67,ZealousMosquito,44.7,38.7,0,True,0.0,
3fDw3f,1,68,ZealousMosquito,59.6,37.3,3,True,0.0,
3fDw3f,1,69,ZealousMosquito,41.1,36.5,2,True,0.0,
3fDw3f,1,70,ZealousMosquito,57.2,35.9,3,True,0.0,
3fDw3f,1,71,ZealousMosquito,47.9,35.9,1,True,0.0,
3fDw3f,1,72,ZealousMosquito,58.1,35.9,1,True,0.0,
3fDw3f,1,73,ZealousMosquito,62.9,35.7,1,True,0.0,
3fDw3f,1,74,ZealousMosquito,65.7,35.5,3,True,0.0,
3fDw3f,1,75,ZealousMosquito,66.4,35.6,0,True,0.0,
3fDw3f,1,76,ZealousMosquito,43.1,35.4,1,True,0.0,
3fDw3f,1,77,ZealousMosquito,43.1,35.2,1,True,0.0,
3fDw3f,1,78,ZealousMosquito,42.3,34.8,2,True,0.0,
3fDw3f,1,79,ZealousMosquito,62.0,34.7,2,True,0.0,
3fDw3f,1,80,ZealousMosquito,45.9,34.6,3,True,0.0,
3fDw3f,1,81,ZealousMosquito,68.7,34.9,3,True,0.0,
3fDw3f,1,82,ZealousMosquito,63.0,35.4,2,True,0.0,
3fDw3f,1,83,ZealousMosquito,60.9,36.1,1,True,0.0,
3fDw3f,1,84,ZealousMosquito,50.8,36.7,1,True,0.0,
3fDw3f,1,85,ZealousMosquito,65.7,37.2,2,True,0.0,
3fDw3f,1,86,ZealousMosquito,66.6,37.8,2,True,0.0,
3fDw3f,1,87,ZealousMosquito,43.3,38.5,2,True,0.0,
3fDw3f,1,88,ZealousMosquito,48.8,39.3,1,True,0.0,
3fDw3f,1,89,ZealousMosquito,54.0,40.1,2,True,0.0,
3fDw3f,1,90,ZealousMosquito,52.8,40.9,2,True,0.0,
3fDw3f,1,91,ZealousMosquito,53.4,42.0,1,True,0.0,
3fDw3f,1,92,ZealousMosquito,69.2,43.1,0,True,0.0,
3fDw3f,1,93,ZealousMosquito,49.6,44.0,2,True,0.0,
3fDw3f,1,94,ZealousMosquito,45.0,45.1,0,True,0.0,
3fDw3f,1,95,ZealousMosquito,44.7,46.0,0,True,0.0,
3fDw3f,1,96,ZealousMosquito,51.5,46.8,0,True,0.0,
3fDw3f,1,97,ZealousMosquito,61.3,47.4,0,True,0.0,
3fDw3f,1,98,ZealousMosquito,55.7,47.9,0,True,0.0,
3fDw3f,1,99,ZealousMosquito,69.5,48.3,0,True,0.0,
3fDw3f,1,100,ZealousMosquito,54.9,48.6,0,True,0.0,
3fDw3f,2,1,ZealousMosquito,60.1,49.0,0,True,0.0,
3fDw3f,2,2,ZealousMosquito,63.0,39.2,0,True,0.0,
3fDw3f,2,3,ZealousMosquito,56.1,31.4,3,True,0.0,
3fDw3f,2,4,ZealousMosquito,61.4,37.6,0,True,0.0,
3fDw3f,2,5,ZealousMosquito,66.4,42.6,0,True,0.0,
3fDw3f,2,6,ZealousMosquito,60.5,44.1,4,True,0.0,
3fDw3f,2,7,ZealousMosquito,40.2,52.9,0,True,0.0,
3fDw3f,2,8,ZealousMosquito,54.4,63.5,0,True,0.0,
3fDw3f,2,9,ZealousMosquito,67.1,76.2,0,True,0.0,
3fDw3f,2,10,ZealousMosquito,57.3,88.6,0,True,0.0,
3fDw3f,2,11,ZealousMosquito,46.5,99.8,0,True,0.0,
3fDw3f,2,12,ZealousMosquito,40.6,100.0,0,True,0.0,
3fDw3f,2,13,ZealousMosquito,63.6,100.0,0,True,0.0,
3fDw3f,2,14,ZealousMosquito,41.4,100.0,0,True,0.0,
3fDw3f,2,15,ZealousMosquito,54.9,98.2,0,True,0.0,
3fDw3f,2,16,ZealousMosquito,50.4,94.2,0,True,0.0,
3fDw3f,2,17,ZealousMosquito,58.3,88.5,0,True,0.0,
3fDw3f,2,18,ZealousMosquito,68.5,82.0,0,True,0.0,
3fDw3f,2,19,ZealousMosquito,52.0,75.3,0,True,0.0,
3fDw3f,2,20,ZealousMosquito,58.5,68.3,0,True,0.0,
3fDw3f,2,21,ZealousMosquito,53.0,61.4,0,True,0.0,
3fDw3f,2,22,ZealousMosquito,50.4,54.7,0,True,0.0,
3fDw3f,2,23,ZealousMosquito,49.1,48.2,1,True,0.0,
3fDw3f,2,24,ZealousMosquito,56.6,43.1,1,True,0.0,
3fDw3f,2,25,ZealousMosquito,49.4,39.3,1,True,0.0,
3fDw3f,2,26,ZealousMosquito,51.4,36.4,0,True,0.0,
3fDw3f,2,27,ZealousMosquito,49.8,33.3,0,True,0.0,
3fDw3f,2,28,ZealousMosquito,46.5,30.2,3,True,0.0,
3fDw3f,2,29,ZealousMosquito,62.3,29.0,1,True,0.0,
3fDw3f,2,30,ZealousMosquito,56.9,28.0,2,True,0.0,
3fDw3f,2,31,ZealousMosquito,65.0,27.9,2,True,0.0,
3fDw3f,2,32,ZealousMosquito,69.7,28.6,1,True,0.0,
3fDw3f,2,33,ZealousMosquito,68.3,29.5,4,True,0.0,
3fDw3f,2,34,ZealousMosquito,54.7,32.1,1,True,0.0,
3fDw3f,2,35,ZealousMosquito,41.4,35.2,0,True,0.0,
3fDw3f,2,36,ZealousMosquito,52.7,38.1,0,True,0.0,
3fDw3f,2,37,ZealousMosquito,47.7,41.0,4,True,0.0,
3fDw3f,2,38,ZealousMosquito,54.5,46.1,1,True,0.0,
3fDw3f,2,39,ZealousMosquito,47.4,52.1,1,True,0.0,
3fDw3f,2,40,ZealousMosquito,67.4,59.2,1,True,0.0,
3fDw3f,2,41,ZealousMosquito,60.1,67.5,0,True,0.0,
3fDw3f,2,42,ZealousMosquito,48.9,76.2,0,True,0.0,
3fDw3f,2,43,ZealousMosquito,47.5,85.4,0,True,0.0,
3fDw3f,2,44,ZealousMosquito,52.0,94.9,0,True,0.0,
3fDw3f,2,45,ZealousMosquito,68.3,100.0,0,True,0.0,
3fDw3f,2,46,ZealousMosquito,64.2,100.0,0,True,0.0,
3fDw3f,2,47,ZealousMosquito,67.3,100.0,0,True,0.0,
3fDw3f,2,48,ZealousMosquito,54.7,100.0,0,True,0.0,
3fDw3f,2,49,ZealousMosquito,57.5,100.0,0,True,0.0,
3fDw3f,2,50,ZealousMosquito,64.1,100.0,0,True,0.0,
3fDw3f,2,51,ZealousMosquito,68.8,100.0,0,True,0.0,
3fDw3f,2,52,ZealousMosquito,41.7,100.0,0,True,0.0,
3fDw3f,2,53,ZealousMosquito,52.8,100.0,0,True,0.0,
3fDw3f,2,54,ZealousMosquito,47.2,100.0,0,True,0.0,
3fDw3f,2,55,ZealousMosquito,63.9,100.0,0,True,0.0,
3fDw3f,2,56,ZealousMosquito,41.1,100.0,0,True,0.0,
3fDw3f,2,57,ZealousMosquito,64.4,100.0,0,True,0.0,
3fDw3f,2,58,ZealousMosquito,44.8,99.9,0,True,0.0,
3fDw3f,2,59,ZealousMosquito,50.7,99.0,0,True,0.0,
3fDw3f,2,60,ZealousMosquito,55.0,97.5,0,True,0.0,
3fDw3f,2,61,ZealousMosquito,54.2,95.3,0,True,0.0,
3fDw3f,2,62,ZealousMosquito,47.2,92.5,0,True,0.0,
3fDw3f,2,63,ZealousMosquito,51.7,89.2,0,True,0.0,
3fDw3f,2,64,ZealousMosquito,61.3,85.4,0,True,0.0,
3fDw3f,2,65,ZealousMosquito,46.1,80.9,0,True,0.0,
3fDw3f,2,66,ZealousMosquito,45.2,76.2,0,True,0.0,
3fDw3f,2,67,ZealousMosquito,53.3,71.2,0,True,0.0,
3fDw3f,2,68,ZealousMosquito,63.9,66.0,2,True,0.0,
3fDw3f,2,69,ZealousMosquito,63.0,61.7,1,True,0.0,
3fDw3f,2,70,ZealousMosquito,61.0,57.9,1,True,0.0,
3fDw3f,2,71,ZealousMosquito,44.6,54.3,0,True,0.0,
3fDw3f,2,72,ZealousMosquito,47.3,50.6,0,True,0.0,
3fDw3f,2,73,ZealousMosquito,64.2,46.8,4,True,0.0,
3fDw3f,2,74,ZealousMosquito,63.8,44.2,1,True,0.0,
3fDw3f,2,75,ZealousMosquito,41.5,41.6,1,True,0.0,
3fDw3f,2,76,ZealousMosquito,56.5,39.2,1,True,0.0,
3fDw3f,2,77,ZealousMosquito,48.9,36.9,2,True,0.0,
3fDw3f,2,78,ZealousMosquito,62.5,34.9,1,True,0.0,
3fDw3f,2,79,ZealousMosquito,62.0,33.0,2,True,0.0,
3fDw3f,2,80,ZealousMosquito,53.3,31.4,1,True,0.0,
3fDw3f,2,81,ZealousMosquito,58.2,29.8,1,True,0.0,
3fDw3f,2,82,ZealousMosquito,58.3,28.3,2,True,0.0,
