competition_id,selling_season,selling_period,competitor_id,price_competitor,price,demand,competitor_has_capacity,calculation_duration,errors
3RBz9q,1,1,UncoveredElephant,63.9,64.0,0,True,0.0,
3RBz9q,1,2,UncoveredElephant,34.0,57.6,0,True,0.0,
3RBz9q,1,3,UncoveredElephant,51.6,51.8,1,True,0.0,
3RBz9q,1,4,UncoveredElephant,26.0,50.0,0,True,0.0,
3RBz9q,1,5,UncoveredElephant,24.6,47.4,0,True,0.0,
3RBz9q,1,6,UncoveredElephant,23.4,44.4,0,True,0.0,
3RBz9q,1,7,UncoveredElephant,21.9,41.4,0,True,0.0,
3RBz9q,1,8,UncoveredElephant,20.5,38.5,0,True,0.0,
3RBz9q,1,9,UncoveredElephant,19.0,35.6,0,True,0.0,
3RBz9q,1,10,UncoveredElephant,17.6,32.8,0,True,0.0,
3RBz9q,1,11,UncoveredElephant,16.3,30.2,0,True,0.0,
3RBz9q,1,12,UncoveredElephant,15.1,27.7,0,True,0.0,
3RBz9q,1,13,UncoveredElephant,14.0,25.4,0,True,0.0,
3RBz9q,1,14,UncoveredElephant,13.0,23.2,1,True,0.0,
3RBz9q,1,15,UncoveredElephant,11.8,21.5,2,True,0.0,
3RBz9q,1,16,UncoveredElephant,10.8,20.5,1,True,0.0,
3RBz9q,1,17,UncoveredElephant,10.2,19.6,1,True,0.0,
3RBz9q,1,18,UncoveredElephant,9.7,18.9,0,True,0.0,
3RBz9q,1,19,UncoveredElephant,9.8,18.2,1,True,0.0,
3RBz9q,1,20,UncoveredElephant,9.7,17.6,1,True,0.0,
3RBz9q,1,21,UncoveredElephant,9.6,17.2,2,True,0.0,
3RBz9q,1,22,UncoveredElephant,9.2,17.0,1,True,0.0,
3RBz9q,1,23,UncoveredElephant,9.2,16.9,1,True,0.0,
3RBz9q,1,24,UncoveredElephant,9.2,16.9,0,True,0.0,
3RBz9q,1,25,UncoveredElephant,9.1,16.8,0,True,0.0,
3RBz9q,1,26,UncoveredElephant,9.1,16.6,0,True,0.0,
3RBz9q,1,27,UncoveredElephant,9.4,16.4,1,True,0.0,
3RBz9q,1,28,UncoveredElephant,9.4,16.2,0,True,0.0,
3RBz9q,1,29,UncoveredElephant,9.5,16.0,1,True,0.0,
3RBz9q,1,30,UncoveredElephant,9.4,15.8,0,True,0.0,
3RBz9q,1,31,UncoveredElephant,9.2,15.6,1,True,0.0,
3RBz9q,1,32,UncoveredElephant,8.9,15.5,1,True,0.0,
3RBz9q,1,33,UncoveredElephant,8.9,15.4,0,True,0.0,
3RBz9q,1,34,UncoveredElephant,8.8,15.2,0,True,0.0,
3RBz9q,1,35,UncoveredElephant,8.7,15.0,0,True,0.0,
3RBz9q,1,36,UncoveredElephant,8.9,14.8,0,True,0.0,
3RBz9q,1,37,UncoveredElephant,8.6,14.5,1,True,0.0,
