competition_id,selling_season,selling_period,competitor_id,price_competitor,price,demand,competitor_has_capacity,calculation_duration,errors
3HBUdn,1,1,Winner_2022,49.5,53.0,1,True,0.0,
3HBUdn,1,2,Winner_2022,49.0,60.9,0,True,0.0,
3HBUdn,1,3,Winner_2022,49.5,58.9,0,True,0.0,
3HBUdn,1,4,Winner_2022,50.0,54.6,1,True,0.0,
3HBUdn,1,5,Winner_2022,50.5,54.1,0,True,0.0,
3HBUdn,1,6,Winner_2022,51.0,51.4,1,True,0.0,
3HBUdn,1,7,Winner_2022,51.2,51.4,0,True,0.0,
3HBUdn,1,8,Winner_2022,51.3,49.9,0,True,0.0,
3HBUdn,1,9,Winner_2022,51.8,47.3,1,True,0.0,
3HBUdn,1,10,Winner_2022,52.3,46.2,1,True,0.0,
3HBUdn,1,11,Winner_2022,52.8,46.3,1,True,0.0,
3HBUdn,1,12,Winner_2022,53.3,47.4,0,True,0.0,
3HBUdn,1,13,Winner_2022,53.8,47.2,0,True,0.0,
3HBUdn,1,14,Winner_2022,54.3,46.2,0,True,0.0,
3HBUdn,1,15,Winner_2022,54.8,44.4,0,True,0.0,
3HBUdn,1,16,Winner_2022,55.3,42.1,2,True,0.0,
3HBUdn,1,17,Winner_2022,55.8,41.4,0,True,0.0,
3HBUdn,1,18,Winner_2022,56.3,40.3,2,True,0.0,
3HBUdn,1,19,Winner_2022,56.8,40.6,0,True,0.0,
3HBUdn,1,20,Winner_2022,57.3,40.4,0,True,0.0,
3HBUdn,1,21,Winner_2022,57.8,40.0,0,True,0.0,
3HBUdn,1,22,Winner_2022,58.3,39.3,1,True,0.0,
3HBUdn,1,23,Winner_2022,58.8,38.9,2,True,0.0,
3HBUdn,1,24,Winner_2022,59.3,39.3,0,True,0.0,
3HBUdn,1,25,Winner_2022,59.8,39.4,1,True,0.0,
3HBUdn,1,26,Winner_2022,60.3,39.8,3,True,0.0,
3HBUdn,1,27,Winner_2022,60.8,41.7,0,True,0.0,
3HBUdn,1,28,Winner_2022,61.3,43.1,1,True,0.0,
3HBUdn,1,29,Winner_2022,61.8,44.8,2,True,0.0,
3HBUdn,1,30,Winner_2022,62.3,47.2,1,True,0.0,
3HBUdn,1,31,Winner_2022,62.8,49.9,3,True,0.0,
3HBUdn,1,32,Winner_2022,63.3,54.4,2,True,0.0,
3HBUdn,1,33,Winner_2022,63.8,59.9,0,True,0.0,
3HBUdn,1,34,Winner_2022,64.3,65.6,0,True,0.0,
3HBUdn,1,35,Winner_2022,64.8,71.1,0,True,0.0,
3HBUdn,1,36,Winner_2022,65.3,76.7,0,True,0.0,
3HBUdn,1,37,Winner_2022,65.8,82.1,0,True,0.0,
3HBUdn,1,38,Winner_2022,66.3,87.2,0,True,0.0,
3HBUdn,1,39,Winner_2022,66.8,92.2,0,True,0.0,
3HBUdn,1,40,Winner_2022,67.3,97.1,0,True,0.0,
3HBUdn,1,41,Winner_2022,67.8,100.0,0,True,0.0,
3HBUdn,1,42,Winner_2022,68.3,100.0,0,True,0.0,
3HBUdn,1,43,Winner_2022,68.8,100.0,0,True,0.0,
3HBUdn,1,44,Winner_2022,69.3,100.0,0,True,0.0,
3HBUdn,1,45,Winner_2022,69.8,100.0,0,True,0.0,
3HBUdn,1,46,Winner_2022,70.3,100.0,0,True,0.0,
3HBUdn,1,47,Winner_2022,70.8,100.0,0,True,0.0,
3HBUdn,1,48,Winner_2022,71.3,100.0,0,True,0.0,
3HBUdn,1,49,Winner_2022,71.8,100.0,0,True,0.0,
3HBUdn,1,50,Winner_2022,72.3,100.0,0,True,0.0,
3HBUdn,1,51,Winner_2022,72.8,99.9,0,True,0.0,
3HBUdn,1,52,Winner_2022,73.3,99.3,0,True,0.0,
3HBUdn,1,53,Winner_2022,73.8,98.1,0,True,0.0,
3HBUdn,1,54,Winner_2022,74.3,96.3,0,True,0.0,
3HBUdn,1,55,Winner_2022,74.8,94.1,0,True,0.0,
3HBUdn,1,56,Winner_2022,75.3,91.6,0,True,0.0,
3HBUdn,1,57,Winner_2022,75.8,88.8,0,True,0.0,
3HBUdn,1,58,Winner_2022,76.3,85.9,0,True,0.0,
3HBUdn,1,59,Winner_2022,76.8,82.7,0,True,0.0,
3HBUdn,1,60,Winner_2022,77.3,79.3,0,True,0.0,
3HBUdn,1,61,Winner_2022,77.8,75.8,1,True,0.0,
3HBUdn,1,62,Winner_2022,78.3,72.6,1,True,0.0,
3HBUdn,1,63,Winner_2022,78.8,69.6,0,True,0.0,
3HBUdn,1,64,Winner_2022,79.3,66.4,1,True,0.0,
3HBUdn,1,65,Winner_2022,79.8,63.4,0,True,0.0,
3HBUdn,1,66,Winner_2022,80.3,60.3,2,True,0.0,
3HBUdn,1,67,Winner_2022,80.8,57.6,2,True,0.0,
3HBUdn,1,68,Winner_2022,81.3,55.4,1,True,0.0,
3HBUdn,1,69,Winner_2022,81.8,53.3,0,True,0.0,
3HBUdn,1,70,Winner_2022,82.3,51.1,0,True,0.0,
3HBUdn,1,71,Winner_2022,82.8,48.7,1,True,0.0,
3HBUdn,1,72,Winner_2022,83.3,46.5,2,True,0.0,
3HBUdn,1,73,Winner_2022,83.8,44.6,0,True,0.0,
3HBUdn,1,74,Winner_2022,84.3,42.6,1,True,0.0,
3HBUdn,1,75,Winner_2022,84.8,40.6,0,True,0.0,
3HBUdn,1,76,Winner_2022,85.3,38.5,0,True,0.0,
3HBUdn,1,77,Winner_2022,85.8,36.4,3,True,0.0,
3HBUdn,1,78,Winner_2022,86.3,34.7,1,True,0.0,
3HBUdn,1,79,Winner_2022,86.8,33.1,1,True,0.0,
3HBUdn,1,80,Winner_2022,87.3,31.5,1,True,0.0,
3HBUdn,1,81,Winner_2022,87.8,30.0,1,True,0.0,
3HBUdn,1,82,Winner_2022,88.3,28.6,3,True,0.0,
3HBUdn,1,83,Winner_2022,88.8,27.4,3,True,0.0,
3HBUdn,1,84,Winner_2022,89.3,26.5,0,True,0.0,
3HBUdn,1,85,Winner_2022,89.8,25.5,1,True,0.0,
3HBUdn,1,86,Winner_2022,89.3,24.5,1,True,0.0,
3HBUdn,1,87,Winner_2022,88.8,23.5,1,True,0.0,
3HBUdn,1,88,Winner_2022,88.3,22.6,2,True,0.0,
3HBUdn,1,89,Winner_2022,87.8,21.8,1,True,0.0,
3HBUdn,1,90,Winner_2022,87.3,21.0,1,True,0.0,
3HBUdn,1,91,Winner_2022,86.8,20.2,2,True,0.0,
3HBUdn,1,92,Winner_2022,86.3,19.5,2,True,0.0,
3HBUdn,1,93,Winner_2022,85.8,18.9,1,True,0.0,
3HBUdn,1,94,Winner_2022,85.3,18.4,5,True,0.0,
3HBUdn,1,95,Winner_2022,84.8,18.1,1,True,0.0,
3HBUdn,1,96,Winner_2022,84.3,17.7,1,True,0.0,
3HBUdn,1,97,Winner_2022,83.8,17.4,2,True,0.0,
3HBUdn,1,98,Winner_2022,83.3,17.2,1,True,0.0,
3HBUdn,1,99,Winner_2022,82.8,17.0,0,True,0.0,
3HBUdn,1,100,Winner_2022,82.3,16.7,0,True,0.0,
3HBUdn,2,1,Winner_2022,71.4,48.0,0,True,0.0,
3HBUdn,2,2,Winner_2022,70.9,38.4,1,True,0.0,
3HBUdn,2,3,Winner_2022,70.4,37.1,1,True,0.0,
3HBUdn,2,4,Winner_2022,69.9,39.1,0,True,0.0,
3HBUdn,2,5,Winner_2022,69.4,38.8,3,True,0.0,
3HBUdn,2,6,Winner_2022,68.9,45.5,0,True,0.0,
3HBUdn,2,7,Winner_2022,68.4,51.6,3,True,0.0,
3HBUdn,2,8,Winner_2022,67.9,61.9,2,True,0.0,
3HBUdn,2,9,Winner_2022,67.4,74.3,0,True,0.0,
3HBUdn,2,10,Winner_2022,66.9,89.2,0,True,0.0,
3HBUdn,2,11,Winner_2022,66.4,100.0,0,True,0.0,
3HBUdn,2,12,Winner_2022,65.9,100.0,0,True,0.0,
3HBUdn,2,13,Winner_2022,65.4,100.0,0,True,0.0,
3HBUdn,2,14,Winner_2022,64.9,100.0,0,True,0.0,
3HBUdn,2,15,Winner_2022,64.4,100.0,0,True,0.0,
3HBUdn,2,16,Winner_2022,63.9,100.0,0,True,0.0,
3HBUdn,2,17,Winner_2022,63.4,100.0,0,True,0.0,
3HBUdn,2,18,Winner_2022,62.9,100.0,0,True,0.0,
3HBUdn,2,19,Winner_2022,62.4,100.0,0,True,0.0,
3HBUdn,2,20,Winner_2022,61.9,99.7,0,True,0.0,
3HBUdn,2,21,Winner_2022,61.4,98.7,0,True,0.0,
3HBUdn,2,22,Winner_2022,60.9,96.8,0,True,0.0,
3HBUdn,2,23,Winner_2022,60.4,94.2,0,True,0.0,
3HBUdn,2,24,Winner_2022,59.9,90.7,0,True,0.0,
3HBUdn,2,25,Winner_2022,59.4,86.7,0,True,0.0,
3HBUdn,2,26,Winner_2022,58.9,82.4,0,True,0.0,
3HBUdn,2,27,Winner_2022,58.4,77.8,0,True,0.0,
3HBUdn,2,28,Winner_2022,57.9,73.0,0,True,0.0,
3HBUdn,2,29,Winner_2022,57.4,68.1,0,True,0.0,
3HBUdn,2,30,Winner_2022,56.9,63.1,0,True,0.0,
3HBUdn,2,31,Winner_2022,56.4,58.2,0,True,0.0,
3HBUdn,2,32,Winner_2022,55.9,53.6,2,True,0.0,
3HBUdn,2,33,Winner_2022,55.4,50.4,2,True,0.0,
3HBUdn,2,34,Winner_2022,54.9,48.3,1,True,0.0,
3HBUdn,2,35,Winner_2022,54.4,46.5,1,True,0.0,
3HBUdn,2,36,Winner_2022,53.9,45.2,2,True,0.0,
3HBUdn,2,37,Winner_2022,53.4,44.6,1,True,0.0,
3HBUdn,2,38,Winner_2022,52.9,44.3,2,True,0.0,
3HBUdn,2,39,Winner_2022,52.4,44.6,0,True,0.0,
3HBUdn,2,40,Winner_2022,51.9,44.8,1,True,0.0,
3HBUdn,2,41,Winner_2022,51.4,45.1,0,True,0.0,
3HBUdn,2,42,Winner_2022,50.9,45.3,0,True,0.0,
3HBUdn,2,43,Winner_2022,50.4,45.2,1,True,0.0,
3HBUdn,2,44,Winner_2022,49.9,45.4,0,True,0.0,
3HBUdn,2,45,Winner_2022,49.4,45.3,1,True,0.0,
3HBUdn,2,46,Winner_2022,48.9,45.4,0,True,0.0,
3HBUdn,2,47,Winner_2022,48.4,45.3,0,True,0.0,
3HBUdn,2,48,Winner_2022,47.9,45.1,0,True,0.0,
3HBUdn,2,49,Winner_2022,47.4,44.8,0,True,0.0,
3HBUdn,2,50,Winner_2022,46.9,44.2,0,True,0.0,
3HBUdn,2,51,Winner_2022,46.4,43.5,2,True,0.0,
3HBUdn,2,52,Winner_2022,45.9,43.2,0,True,0.0,
3HBUdn,2,53,Winner_2022,45.4,42.7,3,True,0.0,
3HBUdn,2,54,Winner_2022,44.9,42.9,0,True,0.0,
3HBUdn,2,55,Winner_2022,44.4,42.8,1,True,0.0,
3HBUdn,2,56,Winner_2022,43.9,42.7,2,True,0.0,
3HBUdn,2,57,Winner_2022,43.4,43.1,0,True,0.0,
3HBUdn,2,58,Winner_2022,43.3,43.4,0,True,0.0,
3HBUdn,2,59,Winner_2022,43.2,43.4,0,True,0.0,
3HBUdn,2,60,Winner_2022,43.1,43.2,0,True,0.0,
3HBUdn,2,61,Winner_2022,43.1,42.8,1,True,0.0,
3HBUdn,2,62,Winner_2022,43.0,42.5,1,True,0.0,
3HBUdn,2,63,Winner_2022,42.7,42.2,0,True,0.0,
3HBUdn,2,64,Winner_2022,42.5,41.7,0,True,0.0,
3HBUdn,2,65,Winner_2022,42.1,40.9,0,True,0.0,
3HBUdn,2,66,Winner_2022,41.6,39.9,2,True,0.0,
3HBUdn,2,67,Winner_2022,41.1,39.2,1,True,0.0,
3HBUdn,2,68,Winner_2022,40.6,38.4,1,True,0.0,
3HBUdn,2,69,Winner_2022,40.1,37.7,2,True,0.0,
3HBUdn,2,70,Winner_2022,39.6,37.2,3,True,0.0,
3HBUdn,2,71,Winner_2022,39.1,37.0,0,True,0.0,
3HBUdn,2,72,Winner_2022,38.6,36.6,1,True,0.0,
3HBUdn,2,73,Winner_2022,38.1,36.2,0,True,0.0,
3HBUdn,2,74,Winner_2022,37.6,35.6,0,True,0.0,
3HBUdn,2,75,Winner_2022,37.1,34.8,0,True,0.0,
3HBUdn,2,76,Winner_2022,36.6,33.9,0,True,0.0,
3HBUdn,2,77,Winner_2022,36.1,32.8,1,True,0.0,
3HBUdn,2,78,Winner_2022,35.6,31.7,1,True,0.0,
3HBUdn,2,79,Winner_2022,35.1,30.7,0,True,0.0,
3HBUdn,2,80,Winner_2022,34.6,29.6,0,True,0.0,
3HBUdn,2,81,Winner_2022,34.1,28.4,0,True,0.0,
3HBUdn,2,82,Winner_2022,33.6,27.2,0,True,0.0,
3HBUdn,2,83,Winner_2022,33.1,25.9,2,True,0.0,
3HBUdn,2,84,Winner_2022,32.6,24.7,1,True,0.0,
3HBUdn,2,85,Winner_2022,32.1,23.6,4,True,0.0,
3HBUdn,2,86,Winner_2022,31.6,22.8,4,True,0.0,
3HBUdn,2,87,Winner_2022,31.1,22.2,3,True,0.0,
3HBUdn,2,88,Winner_2022,30.6,21.7,1,True,0.0,
3HBUdn,2,89,Winner_2022,30.1,21.2,2,True,0.0,
3HBUdn,2,90,Winner_2022,29.6,20.8,1,True,0.0,
3HBUdn,2,91,Winner_2022,29.1,20.4,1,True,0.0,
3HBUdn,2,92,Winner_2022,28.6,20.0,1,True,0.0,
3HBUdn,2,93,Winner_2022,28.1,19.6,1,True,0.0,
3HBUdn,2,94,Winner_2022,27.6,19.3,0,True,0.0,
3HBUdn,2,95,Winner_2022,27.1,18.9,0,True,0.0,
3HBUdn,2,96,Winner_2022,26.6,18.4,1,True,0.0,
3HBUdn,2,97,Winner_2022,26.1,18.0,3,True,0.0,
3HBUdn,2,98,Winner_2022,25.6,17.7,1,True,0.0,
3HBUdn,2,99,Winner_2022,25.1,17.4,2,True,0.0,
3HBUdn,2,100,Winner_2022,24.6,17.2,1,True,0.0,
3HBUdn,3,1,Winner_2022,59.6,65.0,0,True,0.0,
3HBUdn,3,2,Winner_2022,59.1,52.0,0,True,0.0,
3HBUdn,3,3,Winner_2022,59.6,41.6,0,True,0.0,
3HBUdn,3,4,Winner_2022,60.1,33.3,0,True,0.0,
3HBUdn,3,5,Winner_2022,60.6,26.6,3,True,0.0,
3HBUdn,3,6,Winner_2022,61.1,27.2,2,True,0.0,
3HBUdn,3,7,Winner_2022,61.6,30.9,1,True,0.0,
3HBUdn,3,8,Winner_2022,62.1,35.3,0,True,0.0,
3HBUdn,3,9,Winner_2022,62.6,38.6,1,True,0.0,
3HBUdn,3,10,Winner_2022,63.1,42.8,0,True,0.0,
3HBUdn,3,11,Winner_2022,63.6,46.4,0,True,0.0,
3HBUdn,3,12,Winner_2022,64.1,49.2,0,True,0.0,
3HBUdn,3,13,Winner_2022,64.6,50.7,0,True,0.0,
3HBUdn,3,14,Winner_2022,65.1,51.1,1,True,0.0,
3HBUdn,3,15,Winner_2022,65.6,51.9,0,True,0.0,
3HBUdn,3,16,Winner_2022,66.1,51.7,1,True,0.0,
3HBUdn,3,17,Winner_2022,66.6,52.0,2,True,0.0,
3HBUdn,3,18,Winner_2022,67.1,54.0,3,True,0.0,
3HBUdn,3,19,Winner_2022,67.6,58.9,1,True,0.0,
3HBUdn,3,20,Winner_2022,68.1,64.5,1,True,0.0,
3HBUdn,3,21,Winner_2022,68.6,71.2,0,True,0.0,
3HBUdn,3,22,Winner_2022,69.1,77.5,0,True,0.0,
