competition_id,selling_season,selling_period,competitor_id,price_competitor,price,demand,competitor_has_capacity,calculation_duration,errors
39xAHs,1,1,GorgeousNewt,79.4,66.0,0,True,0.0,
39xAHs,1,2,GorgeousNewt,82.1,59.4,0,True,0.0,
39xAHs,1,3,GorgeousNewt,62.7,53.5,0,True,0.0,
39xAHs,1,4,GorgeousNewt,62.7,48.1,1,True,0.0,
39xAHs,1,5,GorgeousNewt,62.7,45.6,2,True,0.0,
39xAHs,1,6,GorgeousNewt,1.0,46.1,0,True,0.0,
39xAHs,1,7,GorgeousNewt,1.0,46.2,0,True,0.0,
39xAHs,1,8,GorgeousNewt,1.0,45.5,0,True,0.0,
39xAHs,1,9,GorgeousNewt,1.0,44.3,0,True,0.0,
39xAHs,1,10,GorgeousNewt,1.0,42.8,0,True,0.0,
39xAHs,1,11,GorgeousNewt,0.7,41.1,0,True,0.0,
39xAHs,1,12,GorgeousNewt,0.7,39.3,0,True,0.0,
39xAHs,1,13,GorgeousNewt,0.7,37.3,0,True,0.0,
39xAHs,1,14,GorgeousNewt,0.7,35.2,0,True,0.0,
39xAHs,1,15,GorgeousNewt,0.7,33.1,0,True,0.0,
39xAHs,1,16,GorgeousNewt,0.6,31.0,0,True,0.0,
39xAHs,1,17,GorgeousNewt,0.6,29.0,0,True,0.0,
39xAHs,1,18,GorgeousNewt,0.6,27.0,0,True,0.0,
39xAHs,1,19,GorgeousNewt,0.6,25.2,0,True,0.0,
39xAHs,1,20,GorgeousNewt,0.6,23.4,0,True,0.0,
39xAHs,1,21,GorgeousNewt,0.5,21.7,0,True,0.0,
39xAHs,1,22,GorgeousNewt,0.5,20.1,0,True,0.0,
39xAHs,1,23,GorgeousNewt,0.5,18.7,0,True,0.0,
39xAHs,1,24,GorgeousNewt,0.5,17.2,0,True,0.0,
39xAHs,1,25,GorgeousNewt,0.5,15.9,0,True,0.0,
39xAHs,1,26,GorgeousNewt,0.3,14.7,0,True,0.0,
39xAHs,1,27,GorgeousNewt,0.3,13.5,0,True,0.0,
39xAHs,1,28,GorgeousNewt,0.3,12.5,0,True,0.0,
39xAHs,1,29,GorgeousNewt,0.3,11.5,0,True,0.0,
39xAHs,1,30,GorgeousNewt,0.3,10.5,0,True,0.0,
