competition_id,selling_season,selling_period,competitor_id,price_competitor,price,demand,competitor_has_capacity,calculation_duration,errors
392xWQ,1,1,VeganServal,10.0,77.6,0,True,0.0,
392xWQ,1,2,VeganServal,10.0,75.9,0,True,0.0,
392xWQ,1,3,VeganServal,10.0,58.1,0,True,0.0,
392xWQ,1,4,VeganServal,10.0,46.8,0,True,0.0,
392xWQ,1,5,VeganServal,10.0,35.1,0,True,0.0,
392xWQ,1,6,VeganServal,10.0,51.1,0,True,0.0,
392xWQ,1,7,VeganServal,10.0,54.2,0,True,0.0,
392xWQ,1,8,VeganServal,10.0,64.2,0,True,0.0,
392xWQ,1,9,VeganServal,10.0,59.2,0,True,0.0,
392xWQ,1,10,VeganServal,10.0,45.6,0,True,0.0,
392xWQ,1,11,VeganServal,10.0,71.4,0,True,0.0,
392xWQ,1,12,VeganServal,10.0,52.8,0,True,0.0,
392xWQ,1,13,VeganServal,10.0,70.4,0,True,0.0,
392xWQ,1,14,VeganServal,10.0,31.8,0,True,0.0,
392xWQ,1,15,VeganServal,10.0,35.3,0,True,0.0,
392xWQ,1,16,VeganServal,10.0,58.0,0,True,0.0,
392xWQ,1,17,VeganServal,10.0,58.5,0,True,0.0,
392xWQ,1,18,VeganServal,10.0,55.9,0,True,0.0,
392xWQ,1,19,VeganServal,10.0,68.7,0,True,0.0,
392xWQ,1,20,VeganServal,10.0,73.1,0,True,0.0,
392xWQ,1,21,VeganServal,10.0,46.8,0,True,0.0,
392xWQ,1,22,VeganServal,10.0,55.1,0,True,0.0,
392xWQ,1,23,VeganServal,10.0,31.1,0,True,0.0,
392xWQ,1,24,VeganServal,10.0,31.0,0,True,0.0,
392xWQ,1,25,VeganServal,10.0,62.8,0,True,0.0,
392xWQ,1,26,VeganServal,10.0,66.9,0,True,0.0,
392xWQ,1,27,VeganServal,10.0,34.6,0,True,0.0,
392xWQ,1,28,VeganServal,10.0,50.0,0,True,0.0,
392xWQ,1,29,VeganServal,10.0,54.1,0,True,0.0,
392xWQ,1,30,VeganServal,10.0,49.8,0,True,0.0,
392xWQ,1,31,VeganServal,10.0,39.0,0,True,0.0,
392xWQ,1,32,VeganServal,10.0,39.8,0,True,0.0,
392xWQ,1,33,VeganServal,10.0,77.9,0,True,0.0,
392xWQ,1,34,VeganServal,10.0,34.7,0,True,0.0,
392xWQ,1,35,VeganServal,10.0,38.0,0,True,0.0,
392xWQ,1,36,VeganServal,10.0,66.5,0,True,0.0,
392xWQ,1,37,VeganServal,10.0,55.1,0,True,0.0,
392xWQ,1,38,VeganServal,10.0,38.2,0,True,0.0,
392xWQ,1,39,VeganServal,10.0,43.7,0,True,0.0,
