competition_id,selling_season,selling_period,competitor_id,price_competitor,price,demand,competitor_has_capacity,calculation_duration,errors
34yhhx,1,1,ValiantTeal,68.7,69.0,0,True,0.0,
34yhhx,1,2,ValiantTeal,61.8,55.2,0,True,0.001,
34yhhx,1,3,ValiantTeal,55.6,44.2,0,True,0.0,
34yhhx,1,4,ValiantTeal,50.1,35.3,0,True,0.0,
34yhhx,1,5,ValiantTeal,45.1,28.3,2,True,0.0,
34yhhx,1,6,ValiantTeal,40.6,26.1,0,True,0.0,
34yhhx,1,7,ValiantTeal,36.5,23.5,0,True,0.0,
34yhhx,1,8,ValiantTeal,32.8,20.5,1,True,0.0,
34yhhx,1,9,ValiantTeal,29.6,18.8,0,True,0.0,
34yhhx,1,10,ValiantTeal,26.6,16.9,1,True,0.0,
34yhhx,1,11,ValiantTeal,23.9,16.0,1,True,0.0,
34yhhx,1,12,ValiantTeal,21.6,15.6,0,True,0.0,
34yhhx,1,13,ValiantTeal,19.4,14.8,0,True,0.0,
34yhhx,1,14,ValiantTeal,17.5,13.7,0,True,0.0,
34yhhx,1,15,ValiantTeal,15.7,12.3,4,True,0.0,
34yhhx,1,16,ValiantTeal,14.1,12.7,2,True,0.0,
34yhhx,1,17,ValiantTeal,12.7,13.7,1,True,0.0,
34yhhx,1,18,ValiantTeal,99.0,14.9,1,True,0.0,
34yhhx,1,19,ValiantTeal,89.1,16.5,1,True,0.0,
34yhhx,1,20,ValiantTeal,80.2,18.4,0,True,0.0,
34yhhx,1,21,ValiantTeal,72.2,20.2,2,True,0.0,
34yhhx,1,22,ValiantTeal,65.0,22.9,0,True,0.0,
34yhhx,1,23,ValiantTeal,58.5,25.5,1,True,0.0,
34yhhx,1,24,ValiantTeal,52.6,28.4,2,True,0.0,
34yhhx,1,25,ValiantTeal,47.4,32.5,0,True,0.0,
34yhhx,1,26,ValiantTeal,42.6,36.7,0,True,0.0,
34yhhx,1,27,ValiantTeal,38.4,40.8,0,True,0.0,
34yhhx,1,28,ValiantTeal,98.9,44.6,1,True,0.0,
34yhhx,1,29,ValiantTeal,89.0,49.0,0,True,0.0,
34yhhx,1,30,ValiantTeal,80.1,53.0,0,True,0.0,
34yhhx,1,31,ValiantTeal,72.1,56.6,0,True,0.0,
34yhhx,1,32,ValiantTeal,64.9,60.1,1,True,0.0,
34yhhx,1,33,ValiantTeal,58.4,64.1,0,True,0.0,
34yhhx,1,34,ValiantTeal,52.6,67.7,0,True,0.0,
34yhhx,1,35,ValiantTeal,98.8,70.7,0,True,0.0,
