competition_id,selling_season,selling_period,competitor_id,price_competitor,price,demand,competitor_has_capacity,calculation_duration,errors
35vCeX,1,1,LittleMarmoset,51.0,73.0,0,True,0.0,
35vCeX,1,2,LittleMarmoset,50.0,58.4,0,True,0.002,
35vCeX,1,3,LittleMarmoset,50.0,46.7,0,True,0.0,
35vCeX,1,4,LittleMarmoset,50.0,37.4,2,True,0.0,
35vCeX,1,5,LittleMarmoset,50.0,37.1,1,True,0.0,
35vCeX,1,6,LittleMarmoset,50.0,37.9,1,True,0.0,
35vCeX,1,7,LittleMarmoset,50.0,40.5,2,True,0.0,
35vCeX,1,8,LittleMarmoset,50.0,46.2,2,True,0.0,
35vCeX,1,9,LittleMarmoset,50.0,55.2,1,True,0.0,
35vCeX,1,10,LittleMarmoset,50.0,66.0,0,True,0.0,
35vCeX,1,11,LittleMarmoset,50.0,77.0,0,True,0.0,
35vCeX,1,12,LittleMarmoset,50.0,87.4,0,True,0.0,
35vCeX,1,13,LittleMarmoset,50.0,95.6,0,True,0.0,
35vCeX,1,14,LittleMarmoset,50.0,100.0,0,True,0.0,
35vCeX,1,15,LittleMarmoset,50.0,100.0,0,True,0.0,
35vCeX,1,16,LittleMarmoset,50.0,100.0,0,True,0.0,
35vCeX,1,17,LittleMarmoset,50.0,100.0,0,True,0.0,
35vCeX,1,18,LittleMarmoset,50.0,99.5,0,True,0.0,
35vCeX,1,19,LittleMarmoset,50.0,98.2,0,True,0.0,
35vCeX,1,20,LittleMarmoset,50.0,96.0,0,True,0.0,
35vCeX,1,21,LittleMarmoset,50.0,93.2,0,True,0.0,
35vCeX,1,22,LittleMarmoset,50.0,89.7,0,True,0.0,
35vCeX,1,23,LittleMarmoset,50.0,85.8,0,True,0.0,
35vCeX,1,24,LittleMarmoset,50.0,81.1,0,True,0.0,
35vCeX,1,25,LittleMarmoset,50.0,76.3,0,True,0.0,
35vCeX,1,26,LittleMarmoset,50.0,71.4,0,True,0.0,
35vCeX,1,27,LittleMarmoset,50.0,66.4,0,True,0.0,
35vCeX,1,28,LittleMarmoset,50.0,61.3,0,True,0.0,
35vCeX,1,29,LittleMarmoset,50.0,56.4,1,True,0.0,
35vCeX,1,30,LittleMarmoset,50.0,52.3,0,True,0.0,
35vCeX,1,31,LittleMarmoset,50.0,48.2,0,True,0.0,
35vCeX,1,32,LittleMarmoset,50.0,44.4,2,True,0.002,
35vCeX,1,33,LittleMarmoset,50.0,41.7,2,True,0.0,
35vCeX,1,34,LittleMarmoset,50.0,40.0,1,True,0.0,
35vCeX,1,35,LittleMarmoset,50.0,38.6,0,True,0.0,
35vCeX,1,36,LittleMarmoset,50.0,37.0,0,True,0.0,
35vCeX,1,37,LittleMarmoset,50.0,35.4,0,True,0.0,
35vCeX,1,38,LittleMarmoset,50.0,33.7,3,True,0.0,
35vCeX,1,39,LittleMarmoset,50.0,32.9,2,True,0.0,
35vCeX,1,40,LittleMarmoset,50.0,32.8,2,True,0.0,
35vCeX,1,41,LittleMarmoset,50.0,33.0,0,True,0.0,
35vCeX,1,42,LittleMarmoset,50.0,33.1,3,True,0.0,
35vCeX,1,43,LittleMarmoset,50.0,34.0,1,True,0.0,
35vCeX,1,44,LittleMarmoset,50.0,35.0,2,True,0.0,
35vCeX,1,45,LittleMarmoset,50.0,36.4,3,True,0.0,
35vCeX,1,46,LittleMarmoset,50.0,38.7,3,True,0.0,
35vCeX,1,47,LittleMarmoset,50.0,41.8,0,True,0.0,
35vCeX,1,48,LittleMarmoset,50.0,45.1,2,True,0.0,
35vCeX,1,49,LittleMarmoset,50.0,49.1,3,True,0.001,
35vCeX,1,50,LittleMarmoset,50.0,54.2,1,True,0.0,
35vCeX,1,51,LittleMarmoset,50.0,59.9,0,True,0.0,
35vCeX,1,52,LittleMarmoset,50.0,65.8,0,True,0.0,
35vCeX,1,53,LittleMarmoset,50.0,71.7,0,True,0.0,
35vCeX,1,54,LittleMarmoset,50.0,77.4,0,True,0.0,
35vCeX,1,55,LittleMarmoset,50.0,83.0,0,True,0.0,
35vCeX,1,56,LittleMarmoset,50.0,88.5,0,True,0.0,
35vCeX,1,57,LittleMarmoset,50.0,93.9,0,True,0.0,
35vCeX,1,58,LittleMarmoset,50.0,99.3,0,True,0.0,
35vCeX,1,59,LittleMarmoset,50.0,100.0,0,True,0.0,
35vCeX,1,60,LittleMarmoset,50.0,100.0,0,True,0.0,
35vCeX,1,61,LittleMarmoset,50.0,100.0,0,True,0.0,
35vCeX,1,62,LittleMarmoset,50.0,100.0,0,True,0.0,
35vCeX,1,63,LittleMarmoset,50.0,100.0,0,True,0.0,
35vCeX,1,64,LittleMarmoset,50.0,100.0,0,True,0.0,
35vCeX,1,65,LittleMarmoset,50.0,100.0,0,True,0.0,
35vCeX,1,66,LittleMarmoset,50.0,100.0,0,True,0.0,
35vCeX,1,67,LittleMarmoset,50.0,100.0,0,True,0.0,
35vCeX,1,68,LittleMarmoset,50.0,99.5,0,True,0.0,
35vCeX,1,69,LittleMarmoset,50.0,98.6,0,True,0.0,
35vCeX,1,70,LittleMarmoset,50.0,97.2,0,True,0.0,
35vCeX,1,71,LittleMarmoset,50.0,95.4,0,True,0.0,
35vCeX,1,72,LittleMarmoset,50.0,93.2,0,True,0.0,
35vCeX,1,73,LittleMarmoset,50.0,90.5,0,True,0.0,
35vCeX,1,74,LittleMarmoset,50.0,87.5,0,True,0.0,
35vCeX,1,75,LittleMarmoset,50.0,84.1,0,False,0.0,
35vCeX,1,76,LittleMarmoset,50.0,80.5,0,False,0.0,
35vCeX,1,77,LittleMarmoset,50.0,76.8,0,False,0.0,
35vCeX,1,78,LittleMarmoset,50.0,72.9,0,False,0.0,
35vCeX,1,79,LittleMarmoset,50.0,68.9,0,False,0.0,
35vCeX,1,80,LittleMarmoset,50.0,64.9,0,False,0.0,
35vCeX,1,81,LittleMarmoset,50.0,61.0,0,False,0.0,
35vCeX,1,82,LittleMarmoset,50.0,57.1,0,False,0.0,
35vCeX,1,83,LittleMarmoset,50.0,53.2,1,False,0.0,
35vCeX,1,84,LittleMarmoset,50.0,49.7,2,False,0.0,
35vCeX,1,85,LittleMarmoset,50.0,46.5,1,False,0.0,
35vCeX,1,86,LittleMarmoset,50.0,43.6,10,False,0.0,
35vCeX,1,87,LittleMarmoset,50.0,42.0,1,False,0.0,
35vCeX,1,88,LittleMarmoset,50.0,40.4,2,False,0.0,
35vCeX,1,89,LittleMarmoset,50.0,39.1,3,False,0.0,
35vCeX,1,90,LittleMarmoset,50.0,38.0,3,False,0.0,
35vCeX,1,91,LittleMarmoset,50.0,37.1,4,False,0.0,
35vCeX,1,92,LittleMarmoset,50.0,36.6,3,False,0.0,
35vCeX,1,93,LittleMarmoset,50.0,36.3,3,False,0.0,
35vCeX,1,94,LittleMarmoset,50.0,36.2,3,False,0.0,
