competition_id,selling_season,selling_period,competitor_id,price_competitor,price,demand,competitor_has_capacity,calculation_duration,errors
3VKNei,1,1,AdaptableCrane,58.8,46.0,0,True,0.0,
3VKNei,1,2,AdaptableCrane,38.9,41.4,0,True,0.0,
3VKNei,1,3,AdaptableCrane,35.2,37.3,0,True,0.0,
3VKNei,1,4,AdaptableCrane,32.6,33.5,0,True,0.0,
3VKNei,1,5,AdaptableCrane,30.0,30.2,0,True,0.0,
3VKNei,1,6,AdaptableCrane,30.0,27.2,0,True,0.0,
3VKNei,1,7,AdaptableCrane,34.8,24.4,0,True,0.0,
3VKNei,1,8,AdaptableCrane,30.0,22.0,0,True,0.0,
3VKNei,1,9,AdaptableCrane,30.0,19.8,0,True,0.0,
3VKNei,1,10,AdaptableCrane,30.0,17.8,3,True,0.0,
3VKNei,1,11,AdaptableCrane,30.0,17.1,2,True,0.001,
3VKNei,1,12,AdaptableCrane,30.0,17.0,1,True,0.0,
3VKNei,1,13,AdaptableCrane,30.0,17.0,1,True,0.0,
3VKNei,1,14,AdaptableCrane,30.0,17.0,0,True,0.0,
3VKNei,1,15,AdaptableCrane,30.0,16.9,2,True,0.0,
3VKNei,1,16,AdaptableCrane,46.0,17.1,1,True,0.0,
3VKNei,1,17,AdaptableCrane,30.2,17.4,2,True,0.0,
3VKNei,1,18,AdaptableCrane,30.3,17.9,4,True,0.0,
3VKNei,1,19,AdaptableCrane,30.6,19.1,1,True,0.0,
3VKNei,1,20,AdaptableCrane,56.1,20.4,1,True,0.0,
3VKNei,1,21,AdaptableCrane,60.5,21.8,1,True,0.0,
3VKNei,1,22,AdaptableCrane,32.8,23.4,0,True,0.0,
3VKNei,1,23,AdaptableCrane,35.6,24.9,1,True,0.0,
3VKNei,1,24,AdaptableCrane,36.2,26.4,0,True,0.0,
3VKNei,1,25,AdaptableCrane,36.8,27.9,0,True,0.0,
3VKNei,1,26,AdaptableCrane,37.4,29.3,0,True,0.0,
3VKNei,1,27,AdaptableCrane,37.9,30.6,0,True,0.0,
3VKNei,1,28,AdaptableCrane,38.4,31.8,0,True,0.0,
3VKNei,1,29,AdaptableCrane,38.8,32.8,0,True,0.0,
3VKNei,1,30,AdaptableCrane,39.2,33.7,0,True,0.0,
3VKNei,1,31,AdaptableCrane,39.6,34.5,0,True,0.0,
3VKNei,1,32,AdaptableCrane,39.8,35.2,0,True,0.0,
3VKNei,1,33,AdaptableCrane,62.7,35.8,0,True,0.0,
3VKNei,1,34,AdaptableCrane,42.0,36.2,0,True,0.0,
3VKNei,1,35,AdaptableCrane,42.2,36.6,0,True,0.0,
3VKNei,1,36,AdaptableCrane,36.1,36.8,0,True,0.0,
3VKNei,1,37,AdaptableCrane,42.0,37.0,0,True,0.0,
3VKNei,1,38,AdaptableCrane,42.1,37.0,0,True,0.0,
3VKNei,1,39,AdaptableCrane,42.1,37.0,0,True,0.0,
3VKNei,1,40,AdaptableCrane,42.1,36.9,0,True,0.0,
3VKNei,1,41,AdaptableCrane,30.1,36.7,0,True,0.0,
3VKNei,1,42,AdaptableCrane,41.4,36.4,0,True,0.0,
3VKNei,1,43,AdaptableCrane,56.9,36.0,0,True,0.0,
3VKNei,1,44,AdaptableCrane,57.3,35.6,0,True,0.0,
3VKNei,1,45,AdaptableCrane,65.6,35.1,0,True,0.0,
3VKNei,1,46,AdaptableCrane,45.7,34.6,0,True,0.0,
3VKNei,1,47,AdaptableCrane,42.5,34.0,0,True,0.0,
3VKNei,1,48,AdaptableCrane,63.4,33.3,0,True,0.0,
3VKNei,1,49,AdaptableCrane,42.4,32.7,0,True,0.0,
3VKNei,1,50,AdaptableCrane,34.7,32.0,0,True,0.0,
3VKNei,1,51,AdaptableCrane,43.2,31.2,0,True,0.0,
3VKNei,1,52,AdaptableCrane,41.1,30.4,0,True,0.0,
3VKNei,1,53,AdaptableCrane,38.3,29.6,0,True,0.0,
3VKNei,1,54,AdaptableCrane,40.1,28.7,0,True,0.0,
3VKNei,1,55,AdaptableCrane,64.6,27.8,0,True,0.0,
3VKNei,1,56,AdaptableCrane,62.2,26.8,0,True,0.0,
3VKNei,1,57,AdaptableCrane,39.5,25.9,0,True,0.0,
3VKNei,1,58,AdaptableCrane,34.1,25.0,1,True,0.0,
3VKNei,1,59,AdaptableCrane,38.4,24.1,0,True,0.0,
3VKNei,1,60,AdaptableCrane,37.9,23.3,0,True,0.0,
3VKNei,1,61,AdaptableCrane,37.4,22.4,1,True,0.0,
3VKNei,1,62,AdaptableCrane,56.5,21.6,1,True,0.0,
3VKNei,1,63,AdaptableCrane,37.1,20.9,0,True,0.0,
3VKNei,1,64,AdaptableCrane,45.5,20.1,2,True,0.0,
3VKNei,1,65,AdaptableCrane,36.7,19.4,3,True,0.0,
3VKNei,1,66,AdaptableCrane,36.4,18.9,1,True,0.0,
3VKNei,1,67,AdaptableCrane,36.1,18.4,1,True,0.0,
3VKNei,1,68,AdaptableCrane,41.9,17.9,1,True,0.0,
3VKNei,1,69,AdaptableCrane,56.2,17.4,1,True,0.0,
3VKNei,1,70,AdaptableCrane,45.1,17.0,0,True,0.0,
3VKNei,1,71,AdaptableCrane,36.7,16.5,2,True,0.0,
3VKNei,1,72,AdaptableCrane,53.9,16.1,3,True,0.0,
3VKNei,1,73,AdaptableCrane,69.8,15.8,3,True,0.0,
3VKNei,1,74,AdaptableCrane,38.5,15.5,4,True,0.0,
3VKNei,1,75,AdaptableCrane,38.4,15.3,1,True,0.0,
3VKNei,1,76,AdaptableCrane,38.3,15.2,1,True,0.0,
3VKNei,1,77,AdaptableCrane,38.3,15.0,7,True,0.0,
3VKNei,1,78,AdaptableCrane,38.3,15.0,2,True,0.0,
3VKNei,1,79,AdaptableCrane,38.2,15.0,2,True,0.0,
3VKNei,1,80,AdaptableCrane,38.2,15.0,1,True,0.0,
3VKNei,1,81,AdaptableCrane,38.3,15.0,5,True,0.0,
3VKNei,1,82,AdaptableCrane,38.3,15.1,3,True,0.0,
3VKNei,1,83,AdaptableCrane,38.3,15.2,2,True,0.0,
3VKNei,1,84,AdaptableCrane,38.3,15.4,5,True,0.0,
3VKNei,1,85,AdaptableCrane,38.4,15.6,2,True,0.0,
3VKNei,1,86,AdaptableCrane,38.4,15.9,5,True,0.0,
3VKNei,1,87,AdaptableCrane,38.5,16.2,0,True,0.0,
3VKNei,1,88,AdaptableCrane,38.6,16.5,0,True,0.0,
3VKNei,1,89,AdaptableCrane,40.0,16.8,0,True,0.0,
3VKNei,1,90,AdaptableCrane,38.8,17.1,0,True,0.0,
3VKNei,1,91,AdaptableCrane,38.8,17.3,0,True,0.0,
3VKNei,1,92,AdaptableCrane,53.9,17.5,0,True,0.0,
3VKNei,1,93,AdaptableCrane,39.2,17.6,0,True,0.0,
3VKNei,1,94,AdaptableCrane,39.3,17.8,0,True,0.0,
3VKNei,1,95,AdaptableCrane,39.3,17.9,0,True,0.0,
3VKNei,1,96,AdaptableCrane,39.3,18.0,0,True,0.0,
3VKNei,1,97,AdaptableCrane,39.3,18.1,0,True,0.0,
3VKNei,1,98,AdaptableCrane,36.1,18.2,0,True,0.0,
3VKNei,1,99,AdaptableCrane,39.3,18.2,0,True,0.0,
3VKNei,1,100,AdaptableCrane,39.3,18.2,0,True,0.0,
3VKNei,2,1,AdaptableCrane,43.1,34.0,0,True,0.0,
3VKNei,2,2,AdaptableCrane,40.2,30.6,0,True,0.0,
3VKNei,2,3,AdaptableCrane,40.2,27.5,0,True,0.0,
3VKNei,2,4,AdaptableCrane,39.7,24.8,0,True,0.0,
3VKNei,2,5,AdaptableCrane,63.8,22.3,0,True,0.0,
3VKNei,2,6,AdaptableCrane,64.6,20.1,1,True,0.0,
3VKNei,2,7,AdaptableCrane,59.9,18.7,0,True,0.0,
3VKNei,2,8,AdaptableCrane,61.3,17.4,1,True,0.0,
3VKNei,2,9,AdaptableCrane,62.8,16.5,0,True,0.0,
3VKNei,2,10,AdaptableCrane,63.8,15.6,0,True,0.0,
3VKNei,2,11,AdaptableCrane,64.9,14.7,1,True,0.0,
3VKNei,2,12,AdaptableCrane,66.0,14.0,0,True,0.0,
3VKNei,2,13,AdaptableCrane,66.8,13.3,1,True,0.0,
3VKNei,2,14,AdaptableCrane,67.6,12.8,1,True,0.0,
