competition_id,selling_season,selling_period,competitor_id,price_competitor,price,demand,competitor_has_capacity,calculation_duration,errors
3GFeY8,1,1,TopazCat,80.0,66.0,1,True,0.0,
3GFeY8,1,2,TopazCat,79.1,75.8,0,True,0.0,
3GFeY8,1,3,TopazCat,77.8,73.3,0,True,0.0,
3GFeY8,1,4,TopazCat,76.1,68.0,0,True,0.0,
3GFeY8,1,5,TopazCat,73.9,60.9,2,True,0.0,
3GFeY8,1,6,TopazCat,71.5,62.3,0,True,0.0,
3GFeY8,1,7,TopazCat,71.5,62.3,1,True,0.0,
3GFeY8,1,8,TopazCat,68.7,64.0,0,True,0.0,
3GFeY8,1,9,TopazCat,68.7,63.8,1,True,0.0,
3GFeY8,1,10,TopazCat,65.6,65.1,0,True,0.0,
3GFeY8,1,11,TopazCat,65.6,65.4,0,True,0.0,
3GFeY8,1,12,TopazCat,65.6,64.4,1,True,0.0,
3GFeY8,1,13,TopazCat,62.4,64.2,0,True,0.0,
3GFeY8,1,14,TopazCat,58.9,62.8,0,True,0.0,
3GFeY8,1,15,TopazCat,58.9,60.4,0,True,0.0,
3GFeY8,1,16,TopazCat,55.7,57.3,0,True,0.0,
3GFeY8,1,17,TopazCat,52.3,53.6,1,True,0.0,
3GFeY8,1,18,TopazCat,48.8,51.0,2,True,0.0,
3GFeY8,1,19,TopazCat,48.8,50.4,0,True,0.0,
3GFeY8,1,20,TopazCat,45.2,49.2,3,True,0.0,
3GFeY8,1,21,TopazCat,45.2,50.6,1,True,0.0,
3GFeY8,1,22,TopazCat,45.2,52.4,1,True,0.0,
3GFeY8,1,23,TopazCat,42.2,54.6,0,True,0.0,
3GFeY8,1,24,TopazCat,42.2,56.1,0,True,0.0,
3GFeY8,1,25,TopazCat,42.2,57.1,1,True,0.0,
3GFeY8,1,26,TopazCat,39.1,58.6,1,True,0.0,
3GFeY8,1,27,TopazCat,36.0,60.4,0,True,0.0,
3GFeY8,1,28,TopazCat,36.0,61.7,0,True,0.0,
3GFeY8,1,29,TopazCat,36.0,62.4,0,True,0.0,
3GFeY8,1,30,TopazCat,36.0,62.6,0,True,0.0,
3GFeY8,1,31,TopazCat,36.0,62.4,0,True,0.0,
3GFeY8,1,32,TopazCat,36.0,61.9,0,True,0.0,
3GFeY8,1,33,TopazCat,36.0,61.1,0,True,0.0,
3GFeY8,1,34,TopazCat,36.7,59.9,0,True,0.0,
3GFeY8,1,35,TopazCat,38.7,58.4,0,True,0.0,
3GFeY8,1,36,TopazCat,41.5,56.7,0,True,0.0,
3GFeY8,1,37,TopazCat,45.7,54.8,1,True,0.0,
3GFeY8,1,38,TopazCat,51.1,53.3,0,True,0.0,
3GFeY8,1,39,TopazCat,60.0,51.6,0,True,0.0,
3GFeY8,1,40,TopazCat,60.0,49.8,1,True,0.0,
3GFeY8,1,41,TopazCat,70.3,48.3,0,True,0.0,
3GFeY8,1,42,TopazCat,70.3,46.7,1,True,0.0,
3GFeY8,1,43,TopazCat,70.3,45.4,1,True,0.0,
3GFeY8,1,44,TopazCat,70.3,44.3,5,True,0.0,
3GFeY8,1,45,TopazCat,70.3,45.0,1,True,0.0,
3GFeY8,1,46,TopazCat,70.3,45.9,0,True,0.0,
3GFeY8,1,47,TopazCat,70.3,46.6,1,True,0.0,
3GFeY8,1,48,TopazCat,70.3,47.5,0,True,0.0,
3GFeY8,1,49,TopazCat,70.3,48.3,3,True,0.0,
3GFeY8,1,50,TopazCat,70.3,49.9,2,True,0.0,
3GFeY8,1,51,TopazCat,70.3,52.1,0,True,0.0,
