competition_id,selling_season,selling_period,competitor_id,price_competitor,price,demand,competitor_has_capacity,calculation_duration,errors
3Ne2o5,1,1,FearlessFinch,22.9,67.0,0,True,0.0,
3Ne2o5,1,2,FearlessFinch,79.6,60.3,0,True,0.0,
3Ne2o5,1,3,FearlessFinch,16.3,54.3,0,True,0.0,
3Ne2o5,1,4,FearlessFinch,45.3,48.8,0,True,0.0,
3Ne2o5,1,5,FearlessFinch,68.9,44.0,0,True,0.0,
3Ne2o5,1,6,FearlessFinch,58.6,39.6,0,True,0.0,
3Ne2o5,1,7,FearlessFinch,62.7,35.6,0,True,0.0,
3Ne2o5,1,8,FearlessFinch,44.7,32.0,0,True,0.0,
3Ne2o5,1,9,FearlessFinch,20.8,28.8,0,True,0.0,
3Ne2o5,1,10,FearlessFinch,94.1,26.0,0,True,0.0,
3Ne2o5,1,11,FearlessFinch,23.7,23.4,0,True,0.0,
3Ne2o5,1,12,FearlessFinch,32.5,21.0,0,True,0.0,
3Ne2o5,1,13,FearlessFinch,58.0,18.9,0,True,0.0,
3Ne2o5,1,14,FearlessFinch,55.8,17.0,0,True,0.0,
3Ne2o5,1,15,FearlessFinch,56.6,15.3,0,True,0.0,
3Ne2o5,1,16,FearlessFinch,21.7,13.8,0,True,0.0,
3Ne2o5,1,17,FearlessFinch,18.7,12.4,1,True,0.0,
3Ne2o5,1,18,FearlessFinch,45.0,11.3,1,True,0.0,
3Ne2o5,1,19,FearlessFinch,28.5,10.4,0,True,0.0,
3Ne2o5,1,20,FearlessFinch,15.7,9.6,1,True,0.0,
3Ne2o5,1,21,FearlessFinch,63.2,8.9,0,True,0.0,
3Ne2o5,1,22,FearlessFinch,99.1,8.2,0,True,0.0,
3Ne2o5,1,23,FearlessFinch,12.5,7.6,0,True,0.0,
3Ne2o5,1,24,FearlessFinch,13.1,7.1,0,True,0.0,
3Ne2o5,1,25,FearlessFinch,34.5,6.5,0,True,0.0,
3Ne2o5,1,26,FearlessFinch,40.8,6.0,0,True,0.0,
3Ne2o5,1,27,FearlessFinch,56.9,5.5,0,True,0.0,
3Ne2o5,1,28,FearlessFinch,14.3,5.1,0,True,0.0,
3Ne2o5,1,29,FearlessFinch,1.4,5.0,0,True,0.0,
3Ne2o5,1,30,FearlessFinch,27.6,5.0,0,True,0.0,
3Ne2o5,1,31,FearlessFinch,17.2,5.0,2,True,0.0,
3Ne2o5,1,32,FearlessFinch,39.4,5.0,0,True,0.0,
3Ne2o5,1,33,FearlessFinch,59.3,5.0,2,True,0.0,
3Ne2o5,1,34,FearlessFinch,24.5,5.0,1,True,0.0,
3Ne2o5,1,35,FearlessFinch,47.2,5.0,0,True,0.0,
3Ne2o5,1,36,FearlessFinch,38.9,5.0,0,True,0.0,
3Ne2o5,1,37,FearlessFinch,9.7,5.0,0,True,0.0,
3Ne2o5,1,38,FearlessFinch,97.8,5.0,0,True,0.0,
3Ne2o5,1,39,FearlessFinch,39.7,5.0,3,True,0.0,
3Ne2o5,1,40,FearlessFinch,55.4,5.0,1,True,0.0,
3Ne2o5,1,41,FearlessFinch,78.9,5.0,2,True,0.0,
3Ne2o5,1,42,FearlessFinch,63.7,5.0,0,True,0.0,
3Ne2o5,1,43,FearlessFinch,12.6,5.0,0,True,0.0,
3Ne2o5,1,44,FearlessFinch,38.6,5.0,0,True,0.0,
3Ne2o5,1,45,FearlessFinch,76.2,5.0,1,True,0.0,
3Ne2o5,1,46,FearlessFinch,55.8,5.0,1,True,0.0,
3Ne2o5,1,47,FearlessFinch,56.5,5.0,1,True,0.0,
3Ne2o5,1,48,FearlessFinch,51.7,5.0,1,True,0.0,
3Ne2o5,1,49,FearlessFinch,86.5,5.0,1,True,0.0,
3Ne2o5,1,50,FearlessFinch,72.0,5.0,0,True,0.0,
3Ne2o5,1,51,FearlessFinch,50.1,5.0,1,True,0.0,
3Ne2o5,1,52,FearlessFinch,56.1,5.0,0,True,0.0,
3Ne2o5,1,53,FearlessFinch,94.4,5.0,1,True,0.0,
3Ne2o5,1,54,FearlessFinch,27.4,5.0,0,True,0.0,
3Ne2o5,1,55,FearlessFinch,80.3,5.0,0,True,0.0,
3Ne2o5,1,56,FearlessFinch,45.5,5.0,2,True,0.0,
