competition_id,selling_season,selling_period,competitor_id,price_competitor,price,demand,competitor_has_capacity,calculation_duration,errors
34FWTM,1,1,NoisyMammoth,48.0,150.0,0,True,0.0,
34FWTM,1,2,NoisyMammoth,81.9,150.0,0,True,0.0,
34FWTM,1,3,NoisyMammoth,97.5,150.0,0,True,0.0,
34FWTM,1,4,NoisyMammoth,112.6,150.0,0,True,0.0,
34FWTM,1,5,NoisyMammoth,127.2,150.0,0,True,0.0,
34FWTM,1,6,NoisyMammoth,141.2,150.0,0,True,0.0,
34FWTM,1,7,NoisyMammoth,154.7,150.0,0,True,0.0,
34FWTM,1,8,NoisyMammoth,81.2,150.0,0,True,0.0,
34FWTM,1,9,NoisyMammoth,95.2,150.0,0,True,0.0,
34FWTM,1,10,NoisyMammoth,108.9,150.0,0,True,0.0,
34FWTM,1,11,NoisyMammoth,122.0,150.0,0,True,0.0,
34FWTM,1,12,NoisyMammoth,134.0,150.0,0,True,0.0,
34FWTM,1,13,NoisyMammoth,122.5,150.0,0,True,0.0,
34FWTM,1,14,NoisyMammoth,122.6,150.0,0,True,0.0,
34FWTM,1,15,NoisyMammoth,122.6,150.0,0,True,0.0,
34FWTM,1,16,NoisyMammoth,122.6,150.0,0,True,0.0,
34FWTM,1,17,NoisyMammoth,122.6,150.0,0,True,0.0,
34FWTM,1,18,NoisyMammoth,122.7,150.0,0,True,0.0,
34FWTM,1,19,NoisyMammoth,122.7,150.0,0,True,0.0,
34FWTM,1,20,NoisyMammoth,122.7,150.0,0,True,0.0,
34FWTM,1,21,NoisyMammoth,122.7,150.0,0,True,0.0,
34FWTM,1,22,NoisyMammoth,123.0,150.0,0,True,0.0,
34FWTM,1,23,NoisyMammoth,123.6,150.0,0,True,0.0,
34FWTM,1,24,NoisyMammoth,124.1,150.0,0,True,0.0,
34FWTM,1,25,NoisyMammoth,124.6,150.0,0,True,0.0,
34FWTM,1,26,NoisyMammoth,125.2,150.0,0,True,0.0,
34FWTM,1,27,NoisyMammoth,126.8,150.0,0,True,0.0,
34FWTM,1,28,NoisyMammoth,126.2,150.0,0,True,0.0,
34FWTM,1,29,NoisyMammoth,126.8,150.0,0,True,0.0,
34FWTM,1,30,NoisyMammoth,128.7,150.0,0,True,0.0,
34FWTM,1,31,NoisyMammoth,127.8,150.0,0,True,0.0,
34FWTM,1,32,NoisyMammoth,128.1,150.0,0,True,0.0,
34FWTM,1,33,NoisyMammoth,128.2,150.0,0,True,0.0,
34FWTM,1,34,NoisyMammoth,128.3,150.0,0,True,0.0,
34FWTM,1,35,NoisyMammoth,128.4,150.0,0,True,0.0,
34FWTM,1,36,NoisyMammoth,128.5,150.0,0,True,0.0,
34FWTM,1,37,NoisyMammoth,128.6,150.0,0,True,0.0,
34FWTM,1,38,NoisyMammoth,128.7,150.0,0,True,0.0,
34FWTM,1,39,NoisyMammoth,128.8,150.0,0,True,0.0,
34FWTM,1,40,NoisyMammoth,128.9,150.0,0,True,0.0,
34FWTM,1,41,NoisyMammoth,128.9,150.0,0,True,0.0,
34FWTM,1,42,NoisyMammoth,129.2,150.0,0,True,0.0,
34FWTM,1,43,NoisyMammoth,129.7,150.0,0,True,0.0,
34FWTM,1,44,NoisyMammoth,130.1,150.0,0,True,0.0,
34FWTM,1,45,NoisyMammoth,130.6,150.0,0,True,0.0,
34FWTM,1,46,NoisyMammoth,131.1,150.0,0,True,0.0,
34FWTM,1,47,NoisyMammoth,131.5,150.0,0,True,0.0,
34FWTM,1,48,NoisyMammoth,132.0,150.0,0,True,0.0,
34FWTM,1,49,NoisyMammoth,132.4,150.0,0,True,0.0,
34FWTM,1,50,NoisyMammoth,132.9,150.0,0,True,0.0,
34FWTM,1,51,NoisyMammoth,133.3,150.0,0,True,0.0,
34FWTM,1,52,NoisyMammoth,133.6,150.0,0,True,0.0,
34FWTM,1,53,NoisyMammoth,133.8,150.0,0,True,0.0,
34FWTM,1,54,NoisyMammoth,133.9,150.0,0,True,0.0,
34FWTM,1,55,NoisyMammoth,134.1,150.0,0,True,0.0,
34FWTM,1,56,NoisyMammoth,134.2,150.0,0,True,0.0,
34FWTM,1,57,NoisyMammoth,134.4,150.0,0,True,0.0,
34FWTM,1,58,NoisyMammoth,134.5,150.0,0,True,0.0,
34FWTM,1,59,NoisyMammoth,134.7,150.0,0,True,0.0,
34FWTM,1,60,NoisyMammoth,134.8,150.0,0,True,0.0,
34FWTM,1,61,NoisyMammoth,135.0,150.0,0,True,0.0,
34FWTM,1,62,NoisyMammoth,135.2,150.0,0,True,0.0,
34FWTM,1,63,NoisyMammoth,135.6,150.0,0,True,0.0,
34FWTM,1,64,NoisyMammoth,136.0,150.0,0,True,0.0,
34FWTM,1,65,NoisyMammoth,136.3,150.0,0,True,0.0,
34FWTM,1,66,NoisyMammoth,136.7,150.0,0,True,0.0,
34FWTM,1,67,NoisyMammoth,137.1,150.0,0,True,0.0,
34FWTM,1,68,NoisyMammoth,137.5,150.0,0,True,0.0,
34FWTM,1,69,NoisyMammoth,137.8,150.0,0,True,0.0,
34FWTM,1,70,NoisyMammoth,138.2,150.0,0,True,0.0,
34FWTM,1,71,NoisyMammoth,138.6,150.0,0,True,0.0,
