competition_id,selling_season,selling_period,competitor_id,price_competitor,price,demand,competitor_has_capacity,calculation_duration,errors
3dxjpq,1,1,SaffronDolphin,35.0,45.0,0,True,0.001,
3dxjpq,1,2,SaffronDolphin,35.0,80.3,0,True,0.1,
3dxjpq,1,3,SaffronDolphin,35.0,80.3,0,True,0.106,
3dxjpq,1,4,SaffronDolphin,35.0,80.3,0,True,0.097,
3dxjpq,1,5,SaffronDolphin,35.0,80.3,0,True,0.172,
3dxjpq,1,6,SaffronDolphin,35.0,80.3,0,True,0.097,
3dxjpq,1,7,SaffronDolphin,35.0,80.3,0,True,0.1,
3dxjpq,1,8,SaffronDolphin,35.0,80.3,0,True,0.1,
3dxjpq,1,9,SaffronDolphin,35.0,80.3,0,True,0.096,
3dxjpq,1,10,SaffronDolphin,35.0,80.3,0,True,0.096,
3dxjpq,1,11,SaffronDolphin,35.0,80.3,0,True,0.099,
3dxjpq,1,12,SaffronDolphin,35.0,80.3,0,True,0.102,
3dxjpq,1,13,SaffronDolphin,35.0,80.3,0,True,0.1,
3dxjpq,1,14,SaffronDolphin,35.0,80.3,0,True,0.098,
3dxjpq,1,15,SaffronDolphin,35.0,80.3,0,True,0.097,
3dxjpq,1,16,SaffronDolphin,35.0,80.3,0,True,0.098,
3dxjpq,1,17,SaffronDolphin,35.0,80.3,0,True,0.101,
3dxjpq,1,18,SaffronDolphin,35.0,80.3,0,True,0.098,
3dxjpq,1,19,SaffronDolphin,35.0,80.3,0,True,0.103,
3dxjpq,1,20,SaffronDolphin,35.0,80.3,0,True,0.098,
3dxjpq,1,21,SaffronDolphin,35.0,80.3,0,True,0.098,
3dxjpq,1,22,SaffronDolphin,35.0,80.3,0,True,0.099,
3dxjpq,1,23,SaffronDolphin,35.0,80.3,0,True,0.098,
3dxjpq,1,24,SaffronDolphin,35.0,80.3,0,True,0.099,
3dxjpq,1,25,SaffronDolphin,35.0,80.3,0,True,0.096,
3dxjpq,1,26,SaffronDolphin,35.0,80.3,0,True,0.098,
3dxjpq,1,27,SaffronDolphin,35.0,80.3,0,True,0.097,
3dxjpq,1,28,SaffronDolphin,35.0,80.3,0,True,0.097,
3dxjpq,1,29,SaffronDolphin,35.0,80.3,0,True,0.097,
3dxjpq,1,30,SaffronDolphin,35.0,80.3,0,True,0.096,
3dxjpq,1,31,SaffronDolphin,35.0,80.3,0,True,0.099,
3dxjpq,1,32,SaffronDolphin,35.0,80.3,0,True,0.099,
3dxjpq,1,33,SaffronDolphin,35.0,80.3,0,True,0.098,
3dxjpq,1,34,SaffronDolphin,35.0,80.3,0,True,0.1,
3dxjpq,1,35,SaffronDolphin,35.0,80.3,0,True,0.098,
3dxjpq,1,36,SaffronDolphin,35.0,80.3,0,True,0.097,
3dxjpq,1,37,SaffronDolphin,35.0,80.3,0,True,0.102,
3dxjpq,1,38,SaffronDolphin,35.0,80.3,0,True,0.098,
3dxjpq,1,39,SaffronDolphin,35.0,80.3,0,True,0.096,
3dxjpq,1,40,SaffronDolphin,35.0,80.3,0,True,0.103,
3dxjpq,1,41,SaffronDolphin,35.0,80.3,0,True,0.098,
3dxjpq,1,42,SaffronDolphin,35.0,80.3,0,True,0.097,
3dxjpq,1,43,SaffronDolphin,35.0,80.3,0,True,0.102,
3dxjpq,1,44,SaffronDolphin,35.0,80.3,0,True,0.096,
3dxjpq,1,45,SaffronDolphin,35.0,80.3,0,True,0.097,
